,verified,favourites_count,followers_count,friends_count,statuses_count,type
14662139,0,0.0,239.0,175.0,2458.0,2.0
146676650,0,85.0,339.0,1019.0,1763.0,2.0
146710341,0,176.0,205.0,270.0,11423.0,2.0
146721781,0,623.0,342.0,291.0,27321.0,2.0
146805466,0,17.0,164.0,292.0,2800.0,2.0
146873928,0,31.0,85.0,283.0,779.0,2.0
146875389,0,48.0,98.0,150.0,3169.0,2.0
146875885,0,4.0,77.0,409.0,1158.0,2.0
146943742,0,1214.0,233.0,319.0,4131.0,2.0
146970865,0,564.0,201.0,435.0,5558.0,2.0
146976418,0,10766.0,482.0,614.0,10328.0,2.0
147022521,0,1508.0,257.0,226.0,6718.0,2.0
14705324,0,671.0,1608.0,959.0,5495.0,2.0
147091051,0,2644.0,1359.0,928.0,14611.0,2.0
147101714,0,7.0,50.0,61.0,331.0,2.0
147136272,0,0.0,93.0,280.0,317.0,2.0
147153634,0,0.0,22.0,159.0,186.0,2.0
14718339,0,6.0,354.0,632.0,4605.0,2.0
147194225,0,315.0,57.0,206.0,11896.0,2.0
147205564,0,27.0,81.0,143.0,204.0,2.0
147245562,0,24.0,55.0,235.0,425.0,2.0
147284718,0,602.0,692.0,767.0,12480.0,2.0
147286295,0,48.0,25.0,50.0,427.0,2.0
147332158,0,2.0,393.0,617.0,1080.0,2.0
14733863,0,351.0,964.0,494.0,41151.0,2.0
147343515,0,148.0,640.0,914.0,14846.0,2.0
147357291,0,9.0,118.0,171.0,714.0,2.0
14740891,0,0.0,12.0,0.0,1982.0,2.0
147411545,0,40.0,152.0,216.0,463.0,2.0
147412907,0,22.0,48.0,178.0,839.0,2.0
147424593,0,3.0,114.0,74.0,2907.0,2.0
147442250,0,39.0,48.0,64.0,3966.0,2.0
147445221,0,255.0,249.0,332.0,10143.0,2.0
147445784,0,7.0,22.0,25.0,2419.0,2.0
147459273,0,4081.0,249.0,354.0,4149.0,2.0
147494478,0,3976.0,289.0,335.0,36661.0,2.0
14750407,0,28.0,55.0,80.0,668.0,2.0
147624932,0,52.0,42.0,352.0,241.0,2.0
14762735,0,209.0,425.0,355.0,2071.0,2.0
147698314,0,88.0,65.0,77.0,2413.0,2.0
147732329,0,581.0,614.0,552.0,3592.0,2.0
147740553,0,333.0,683.0,787.0,28115.0,2.0
147750789,0,2.0,51.0,149.0,2060.0,2.0
14782955,0,10.0,4415.0,3551.0,27008.0,2.0
147895637,0,247.0,110.0,89.0,649.0,2.0
14790327,0,47.0,78.0,175.0,233.0,2.0
147958267,0,183.0,656.0,1794.0,3013.0,2.0
147965545,0,21.0,191.0,193.0,505.0,2.0
14800231,0,67.0,59.0,60.0,1572.0,2.0
14801193,0,11.0,46.0,95.0,2235.0,2.0
14803718,0,26.0,242.0,250.0,582.0,2.0
148041110,0,233.0,54.0,120.0,322.0,2.0
148054660,0,56.0,117.0,134.0,521.0,2.0
148098335,0,7.0,2853.0,752.0,1894.0,2.0
14818166,0,54.0,357.0,855.0,1052.0,2.0
148213381,0,783.0,688.0,362.0,1452.0,2.0
14823184,0,80.0,1574.0,1146.0,9022.0,2.0
148257953,0,151.0,409.0,485.0,1368.0,2.0
148263332,0,1.0,79.0,147.0,5592.0,2.0
148265699,0,15.0,404.0,855.0,7501.0,2.0
148332467,0,20.0,170.0,627.0,3615.0,2.0
148362685,0,266.0,192.0,375.0,1942.0,2.0
148437824,0,4.0,444.0,1290.0,1828.0,2.0
148460436,0,0.0,206.0,185.0,1441.0,2.0
148485943,0,39.0,238.0,266.0,6324.0,2.0
148496767,0,98.0,103.0,80.0,543.0,2.0
14852482,0,269.0,1067.0,1999.0,9861.0,2.0
14857755,0,92.0,184.0,115.0,877.0,2.0
148593387,0,5.0,79.0,694.0,1524.0,2.0
148601665,0,57.0,104.0,221.0,773.0,2.0
148637013,0,0.0,67.0,237.0,228.0,2.0
148667490,0,128.0,460.0,279.0,10036.0,2.0
148677915,0,3.0,25.0,26.0,178.0,2.0
148765246,0,30.0,98.0,212.0,653.0,2.0
148765681,0,4.0,9.0,161.0,358.0,2.0
148789957,0,14.0,158.0,463.0,554.0,2.0
148808391,0,2.0,45.0,140.0,349.0,2.0
148856390,0,0.0,38.0,77.0,117.0,2.0
148927284,0,4000.0,1101.0,759.0,14577.0,2.0
14893561,0,61.0,385.0,571.0,1181.0,2.0
148974645,0,8540.0,651.0,695.0,16156.0,2.0
14900470,0,56.0,235.0,554.0,2566.0,2.0
149018941,0,2747.0,240.0,811.0,5008.0,2.0
149048555,0,22.0,148.0,303.0,813.0,2.0
14905569,0,11.0,610.0,235.0,3280.0,2.0
149072789,0,33.0,83.0,146.0,2694.0,2.0
14908264,0,190.0,1765.0,415.0,3865.0,2.0
149106916,0,2882.0,19869.0,1336.0,21689.0,2.0
14914901,0,184.0,973.0,978.0,1655.0,2.0
149161078,0,29.0,269.0,239.0,50672.0,2.0
149249771,0,5.0,53.0,95.0,170.0,2.0
14926952,0,304.0,920.0,365.0,51390.0,2.0
149300999,0,25.0,163.0,250.0,2268.0,2.0
14931290,0,892.0,120.0,194.0,8004.0,2.0
149319282,0,0.0,63.0,63.0,1630.0,2.0
149319894,0,0.0,8.0,0.0,708.0,2.0
149329582,0,22.0,435.0,1991.0,3297.0,2.0
149337903,0,456.0,74.0,157.0,1180.0,2.0
149355207,0,101.0,113.0,254.0,3844.0,2.0
149379145,0,3.0,208.0,537.0,5684.0,2.0
149445975,0,63.0,114.0,242.0,1378.0,2.0
14944899,0,0.0,254.0,313.0,354.0,2.0
14949025,0,222.0,223.0,409.0,7387.0,2.0
14949734,0,559.0,1509.0,373.0,9778.0,2.0
14951010,0,64.0,1871.0,1781.0,4122.0,2.0
149543182,0,45.0,41.0,54.0,133.0,2.0
149561545,0,425.0,732.0,940.0,7360.0,2.0
149698089,0,55.0,44.0,156.0,348.0,2.0
149699518,0,11.0,46.0,92.0,1465.0,2.0
149711629,0,1.0,122.0,86.0,427.0,2.0
149777281,0,1679.0,344.0,264.0,5863.0,2.0
14980170,0,14.0,49.0,127.0,229.0,2.0
149856864,0,12.0,220.0,374.0,1478.0,2.0
14987483,0,18.0,101.0,92.0,554.0,2.0
14989630,0,40.0,1234.0,1197.0,1485.0,2.0
149937904,0,1.0,10.0,30.0,302.0,2.0
149938243,0,523.0,52.0,55.0,496.0,2.0
149956304,0,6.0,178.0,21.0,2175.0,2.0
149962391,0,150.0,78.0,129.0,2909.0,2.0
150003396,0,0.0,588.0,547.0,13848.0,2.0
150031579,0,0.0,144.0,246.0,110.0,2.0
15005842,0,11.0,315.0,208.0,3671.0,2.0
150098349,0,14044.0,448.0,247.0,33456.0,2.0
150098349,0,14056.0,449.0,244.0,33487.0,2.0
150101743,0,3.0,76.0,131.0,258.0,2.0
150151203,0,84.0,582.0,420.0,23022.0,2.0
15019113,0,391.0,976.0,2000.0,1815.0,2.0
15020631,0,0.0,3653.0,4247.0,14085.0,2.0
15022585,0,0.0,28.0,19.0,531.0,2.0
15027176,0,34.0,3311.0,825.0,6102.0,2.0
150287860,0,29.0,55.0,74.0,16188.0,2.0
150309269,0,0.0,30.0,285.0,409.0,2.0
150335505,0,9.0,318.0,460.0,731.0,2.0
150340319,0,1128.0,139.0,491.0,3033.0,2.0
15037598,0,32.0,174.0,679.0,4304.0,2.0
15048415,0,3639.0,682.0,651.0,6539.0,2.0
150525947,0,2.0,88.0,446.0,254.0,2.0
15053169,0,0.0,161.0,480.0,193.0,2.0
150533746,0,1237.0,264.0,244.0,31755.0,2.0
150534601,0,184.0,1724.0,363.0,63628.0,2.0
150560982,0,516.0,334.0,260.0,7531.0,2.0
150591997,0,8437.0,126.0,193.0,11635.0,2.0
150597771,0,3828.0,623.0,334.0,8553.0,2.0
150622226,0,10.0,183.0,310.0,2554.0,2.0
150631606,0,59.0,278.0,450.0,8417.0,2.0
150671089,0,3.0,78.0,528.0,1836.0,2.0
15074603,0,496.0,285.0,323.0,3863.0,2.0
150759368,0,7.0,117.0,381.0,174.0,2.0
15077505,0,56.0,170.0,292.0,645.0,2.0
150798606,0,0.0,19.0,46.0,0.0,2.0
150816980,0,18.0,403.0,779.0,7440.0,2.0
150828203,0,0.0,61.0,231.0,188.0,2.0
150876066,0,76.0,602.0,245.0,1187.0,2.0
150906585,0,212.0,423.0,554.0,1924.0,2.0
150923320,0,481.0,7611.0,156.0,14081.0,2.0
150931076,0,1203.0,264.0,201.0,1196.0,2.0
150952716,0,3.0,876.0,395.0,13827.0,2.0
150980827,0,92.0,787.0,654.0,9549.0,2.0
150985838,0,59.0,174.0,301.0,626.0,2.0
151025766,0,88.0,44676.0,54195.0,8740.0,2.0
151037643,0,5071.0,204.0,351.0,12807.0,2.0
151067005,0,22.0,399.0,472.0,10982.0,2.0
15108086,0,263.0,148.0,264.0,604.0,2.0
151130261,0,36.0,221.0,275.0,551.0,2.0
151130852,0,87.0,430.0,492.0,586.0,2.0
151142022,0,2251.0,826.0,1962.0,1907.0,2.0
151215981,0,4222.0,498.0,658.0,6201.0,2.0
15125371,0,2553.0,51563.0,1119.0,13607.0,2.0
151264152,0,660.0,986.0,73.0,6819.0,2.0
151268813,0,0.0,48.0,49.0,214.0,2.0
15131483,0,4.0,1161.0,648.0,6197.0,2.0
151354265,0,2.0,27.0,26.0,351.0,2.0
15136377,0,28.0,44.0,322.0,394.0,2.0
15139949,0,293.0,352.0,183.0,886.0,2.0
15141077,0,30714.0,375.0,445.0,28071.0,2.0
15141928,0,8427.0,244.0,410.0,3141.0,2.0
151467604,0,25.0,256.0,146.0,2062.0,2.0
151469550,0,1055.0,419.0,242.0,7404.0,2.0
151512441,0,210.0,106.0,195.0,8312.0,2.0
151550213,0,5.0,65.0,77.0,1985.0,2.0
151559825,0,63.0,31.0,278.0,424.0,2.0
151562868,0,450.0,176.0,158.0,5750.0,2.0
15161390,0,451.0,15298.0,14472.0,16665.0,2.0
151641156,0,3262.0,568.0,909.0,11335.0,2.0
151658674,0,1.0,83.0,88.0,10971.0,2.0
151700394,0,5.0,59.0,83.0,3933.0,2.0
151726870,0,255.0,116.0,482.0,4040.0,2.0
15174671,0,0.0,23.0,8.0,215.0,2.0
15176161,0,157.0,3515.0,3606.0,6021.0,2.0
151834530,0,14.0,180.0,194.0,4140.0,2.0
151838071,0,299.0,117.0,128.0,3489.0,2.0
151847493,0,13.0,176.0,232.0,1633.0,2.0
15185665,0,33.0,1160.0,294.0,5401.0,2.0
151860853,0,0.0,19.0,35.0,117.0,2.0
151862572,0,35.0,89.0,480.0,507.0,2.0
15190796,0,10.0,2339.0,2390.0,1056.0,2.0
151911759,0,2.0,221.0,369.0,632.0,2.0
151980217,0,3.0,23.0,159.0,569.0,2.0
151999089,0,484.0,1165.0,650.0,13295.0,2.0
15200378,0,927.0,1185.0,938.0,4805.0,2.0
15201979,0,251.0,4298.0,1000.0,22283.0,2.0
15203163,0,7.0,267.0,110.0,19744.0,2.0
152064237,0,946.0,27724.0,30608.0,77260.0,2.0
15209431,0,147.0,52.0,173.0,671.0,2.0
152107840,0,1.0,39.0,244.0,6101.0,2.0
152139050,0,1296.0,227.0,852.0,1550.0,2.0
152317520,0,141.0,845.0,938.0,13191.0,2.0
152350237,0,92.0,415.0,239.0,902.0,2.0
152350285,0,7097.0,286.0,242.0,7307.0,2.0
152362842,0,317.0,203.0,182.0,5342.0,2.0
15239527,0,1034.0,283.0,530.0,1526.0,2.0
152396599,0,15.0,58.0,13.0,1337.0,2.0
152420708,0,0.0,10.0,16.0,900.0,2.0
152457069,0,258.0,167.0,329.0,3496.0,2.0
152484532,0,225.0,54.0,254.0,177.0,2.0
152503405,0,56.0,78.0,177.0,1314.0,2.0
15256544,0,0.0,46.0,60.0,233.0,2.0
15256954,0,1.0,16.0,30.0,124.0,2.0
152572787,0,0.0,21.0,35.0,224.0,2.0
15259820,0,771.0,960.0,840.0,3735.0,2.0
152604204,0,370.0,396.0,439.0,16249.0,2.0
15263654,0,4.0,154.0,214.0,2002.0,2.0
152651713,0,0.0,2148.0,289.0,11115.0,2.0
152702519,0,42.0,16.0,53.0,320.0,2.0
152760134,0,1200.0,6542.0,5786.0,68265.0,2.0
152767520,0,43.0,60.0,55.0,107.0,2.0
15279266,0,12.0,976.0,740.0,3349.0,2.0
152838266,0,13.0,155.0,290.0,2620.0,2.0
15284979,0,60.0,1533.0,1899.0,9212.0,2.0
152888219,0,1017.0,277.0,205.0,4499.0,2.0
15292857,0,4.0,176.0,243.0,179.0,2.0
152932825,0,5920.0,305.0,197.0,5678.0,2.0
152959958,0,0.0,238.0,328.0,287.0,2.0
152972634,0,40.0,51.0,85.0,164.0,2.0
152983128,0,3.0,25.0,87.0,104.0,2.0
15298655,0,60.0,74615.0,6630.0,22247.0,2.0
15300970,0,17.0,8179.0,3784.0,5544.0,2.0
153012857,0,26.0,85.0,147.0,1849.0,2.0
153022371,0,3.0,52.0,67.0,1681.0,2.0
153101085,0,0.0,19.0,70.0,191.0,2.0
153130738,0,75.0,14.0,84.0,1271.0,2.0
153194299,0,11.0,198.0,127.0,20173.0,2.0
153217505,0,3502.0,627.0,1106.0,31280.0,2.0
15326643,0,1.0,125.0,241.0,4066.0,2.0
153274786,0,33.0,22.0,37.0,203.0,2.0
153292605,0,2.0,20.0,54.0,144.0,2.0
15336631,0,77.0,106.0,119.0,856.0,2.0
153427608,0,195.0,449.0,333.0,14223.0,2.0
153447654,0,672.0,743.0,891.0,42517.0,2.0
153454150,0,55.0,291.0,373.0,3653.0,2.0
15345446,0,2.0,444.0,480.0,961.0,2.0
153510523,0,4.0,1242.0,8.0,1696.0,2.0
153531421,0,7.0,12.0,79.0,155.0,2.0
15353775,0,228.0,464.0,381.0,11638.0,2.0
15354796,0,173.0,321.0,785.0,2331.0,2.0
153551406,0,200.0,596.0,1235.0,2545.0,2.0
15355246,0,301.0,1490.0,1157.0,6889.0,2.0
153599665,0,1.0,1220.0,1329.0,2346.0,2.0
15365275,0,16.0,1473.0,179.0,1388.0,2.0
153657963,0,1.0,54.0,130.0,194.0,2.0
15365812,0,46.0,59.0,107.0,1300.0,2.0
153671534,0,3.0,24.0,11.0,100.0,2.0
153687664,0,255.0,168.0,233.0,1245.0,2.0
15372676,0,0.0,7.0,0.0,175.0,2.0
153740467,0,5.0,145.0,273.0,2464.0,2.0
15374155,0,0.0,387.0,293.0,13648.0,2.0
153749232,0,1030.0,77.0,225.0,1283.0,2.0
153758456,0,344.0,195.0,267.0,3697.0,2.0
15377361,0,1.0,571.0,80.0,528.0,2.0
153778555,0,3721.0,146.0,132.0,3583.0,2.0
153791672,0,26.0,368.0,545.0,558.0,2.0
15383421,0,3066.0,783.0,148.0,37337.0,2.0
15384775,0,0.0,514.0,1800.0,272.0,2.0
153870181,0,168.0,1211.0,625.0,12729.0,2.0
153877794,0,34.0,229.0,1998.0,600.0,2.0
153917089,0,1.0,120.0,379.0,165.0,2.0
15392416,0,18.0,112.0,65.0,618.0,2.0
153990375,0,20.0,400.0,553.0,19893.0,2.0
154001338,0,760.0,173.0,171.0,9591.0,2.0
154030982,0,62.0,86.0,70.0,3689.0,2.0
154034596,0,13.0,407.0,211.0,33056.0,2.0
154069130,0,242.0,524.0,890.0,20276.0,2.0
154073884,0,1.0,98.0,518.0,639.0,2.0
154086362,0,0.0,7.0,43.0,2295.0,2.0
15410120,0,16.0,32.0,11.0,670.0,2.0
154114973,0,780.0,245.0,278.0,7263.0,2.0
154159123,0,0.0,13.0,31.0,595.0,2.0
154220717,0,26.0,386.0,430.0,7095.0,2.0
154249014,0,67.0,159.0,200.0,4984.0,2.0
154291554,0,4.0,90.0,149.0,4028.0,2.0
154310211,0,38.0,108.0,318.0,401.0,2.0
154314258,0,20.0,37.0,143.0,664.0,2.0
154319976,0,0.0,36.0,45.0,309.0,2.0
15436754,0,4655.0,689.0,935.0,11580.0,2.0
15436754,0,4659.0,690.0,936.0,11581.0,2.0
154386972,0,399.0,70.0,158.0,233.0,2.0
154394236,0,20.0,165.0,885.0,2161.0,2.0
15440367,0,7.0,1049.0,1003.0,1411.0,2.0
1544111,0,12524.0,364.0,1291.0,3790.0,2.0
15445950,0,4.0,54.0,53.0,877.0,2.0
154469844,0,225.0,38.0,60.0,254.0,2.0
154485422,0,660.0,16.0,122.0,251.0,2.0
15460313,0,27.0,309.0,841.0,813.0,2.0
154606792,0,525.0,3126.0,291.0,9954.0,2.0
15461168,0,25.0,384.0,959.0,2107.0,2.0
15465602,0,1277.0,14974.0,15429.0,9970.0,2.0
15469251,0,9.0,738.0,91.0,191.0,2.0
154693697,0,29.0,333.0,414.0,442.0,2.0
154701585,0,1255.0,84.0,201.0,5172.0,2.0
154721988,0,46859.0,1634.0,559.0,100453.0,2.0
154753861,0,4.0,37.0,29.0,409.0,2.0
154801462,0,9.0,414.0,388.0,7675.0,2.0
154833234,0,16.0,358.0,313.0,1285.0,2.0
15484530,0,706.0,739.0,903.0,2217.0,2.0
15489749,0,96.0,248.0,214.0,885.0,2.0
15490007,0,7146.0,732.0,1884.0,13086.0,2.0
15496517,0,105.0,1553.0,417.0,5912.0,2.0
154988179,0,1.0,123.0,433.0,111.0,2.0
155090667,0,462.0,179.0,1501.0,9989.0,2.0
155148612,0,45.0,26.0,135.0,212.0,2.0
15526011,0,0.0,207.0,66.0,2285.0,2.0
155261840,0,1.0,98.0,129.0,169.0,2.0
155271200,0,38.0,406.0,455.0,580.0,2.0
155273284,0,1.0,230.0,424.0,1295.0,2.0
15531457,0,128.0,80.0,230.0,1783.0,2.0
155321740,0,207.0,149.0,115.0,791.0,2.0
15534076,0,40.0,209.0,672.0,319.0,2.0
155348206,0,207.0,592.0,640.0,13140.0,2.0
155391645,0,134.0,98.0,533.0,884.0,2.0
155391645,0,134.0,99.0,533.0,884.0,2.0
155409227,0,1.0,17.0,14.0,577.0,2.0
155438946,0,7.0,1105.0,884.0,1924.0,2.0
15544780,0,21.0,12958.0,3320.0,2916.0,2.0
155455219,0,630.0,1096.0,1138.0,17060.0,2.0
155537034,0,35.0,29.0,401.0,108.0,2.0
155546760,0,29.0,167.0,174.0,4771.0,2.0
155645621,0,7940.0,674.0,370.0,68675.0,2.0
155645621,0,7955.0,670.0,370.0,68711.0,2.0
155660403,0,244.0,1256.0,1395.0,116432.0,2.0
155866000,0,1634.0,1398.0,1742.0,10320.0,2.0
15586728,0,91.0,742.0,343.0,3782.0,2.0
155924366,0,392.0,107.0,255.0,740.0,2.0
155927123,0,56.0,54.0,40.0,615.0,2.0
15596138,0,132.0,276.0,543.0,607.0,2.0
155975267,0,3878.0,109.0,289.0,4308.0,2.0
156017628,0,645.0,442.0,567.0,689.0,2.0
156051346,0,4.0,79.0,173.0,2060.0,2.0
156054176,0,286.0,85.0,112.0,676.0,2.0
156058851,0,225.0,249.0,287.0,16382.0,2.0
156069332,0,697.0,166.0,145.0,7109.0,2.0
156123368,0,2184.0,480.0,371.0,28628.0,2.0
156141400,0,48.0,509.0,522.0,8949.0,2.0
15615177,0,335.0,45.0,200.0,542.0,2.0
156170397,0,2.0,43.0,57.0,2121.0,2.0
15618469,0,7872.0,1443.0,1789.0,58503.0,2.0
15620585,0,8.0,171.0,571.0,921.0,2.0
156238640,0,23.0,75.0,94.0,187.0,2.0
156294669,0,25902.0,18553.0,18886.0,15102.0,2.0
15630993,0,6.0,417.0,460.0,460.0,2.0
15631258,0,53.0,209.0,488.0,2612.0,2.0
15632415,0,51.0,2831.0,1873.0,55187.0,2.0
156348960,0,530.0,604.0,571.0,16709.0,2.0
156359837,0,9.0,171.0,425.0,4628.0,2.0
156371765,0,654.0,90.0,169.0,4181.0,2.0
156398183,0,486.0,439.0,820.0,22021.0,2.0
156400891,0,46.0,60.0,216.0,245.0,2.0
15642220,0,899.0,371.0,1998.0,2356.0,2.0
156447449,0,5.0,39.0,40.0,959.0,2.0
15646196,0,45.0,65.0,122.0,700.0,2.0
156494228,0,10047.0,1105.0,984.0,9524.0,2.0
156516735,0,0.0,148.0,180.0,239.0,2.0
15653371,0,62.0,214.0,412.0,1197.0,2.0
156536364,0,226.0,1073.0,704.0,10662.0,2.0
15654064,0,1277.0,804.0,245.0,68106.0,2.0
156599992,0,76.0,225.0,205.0,6709.0,2.0
15661735,0,0.0,105.0,20.0,2331.0,2.0
156637262,0,0.0,0.0,23.0,460.0,2.0
156646323,0,1011.0,32.0,22.0,1224.0,2.0
15667205,0,1144.0,6583.0,1010.0,8641.0,2.0
15669536,0,14.0,381.0,488.0,923.0,2.0
156704592,0,4.0,85.0,83.0,2837.0,2.0
156726218,0,177.0,768.0,947.0,2664.0,2.0
15677309,0,144.0,1087.0,848.0,12237.0,2.0
15678834,0,298.0,335.0,255.0,6262.0,2.0
15679253,0,319.0,476.0,580.0,2074.0,2.0
156812298,0,349.0,370.0,218.0,17972.0,2.0
15681663,0,473.0,3965.0,3769.0,13076.0,2.0
