,verified,favourites_count,followers_count,friends_count,statuses_count,type
57034872,False,258.0,2892.0,574.0,3272.0,1.0
301612838,False,3.0,5732.0,6819.0,421.0,1.0
263236789,False,11.0,588.0,1469.0,7281.0,1.0
38381961,False,0.0,526.0,415.0,455.0,1.0
499297293,False,0.0,18.0,26.0,1069.0,1.0
15936868,False,467.0,12627.0,9067.0,36413.0,1.0
263309770,False,62.0,38.0,15.0,152.0,1.0
204924170,False,107.0,550.0,631.0,744.0,1.0
263412574,False,0.0,319.0,195.0,162.0,1.0
56572576,False,1.0,308.0,25.0,522.0,1.0
159503178,False,2.0,729.0,2000.0,195.0,1.0
499824371,False,0.0,37.0,18.0,137.0,1.0
384245159,False,0.0,541.0,20.0,2155.0,1.0
56505103,False,0.0,41.0,55.0,156.0,1.0
49925005,False,1.0,657.0,311.0,828.0,1.0
56479970,False,4.0,8668.0,688.0,4622.0,1.0
15904720,False,0.0,6235.0,0.0,8262.0,1.0
499102123,False,36.0,1193.0,1984.0,7652.0,1.0
20595084,False,145.0,1383.0,1771.0,2685.0,1.0
57759970,False,79.0,69.0,46.0,263.0,1.0
15824798,False,1.0,909.0,156.0,511.0,1.0
302084654,False,1.0,450.0,1123.0,347.0,1.0
205837526,False,0.0,170.0,490.0,123.0,1.0
15834994,False,5.0,631.0,1513.0,289.0,1.0
15840088,False,8966.0,35971.0,620.0,5798.0,1.0
301942728,False,59.0,1050.0,1509.0,712.0,1.0
498817833,False,35.0,664.0,428.0,1303.0,1.0
158522519,False,0.0,261.0,996.0,327.0,1.0
57623224,False,29.0,244.0,623.0,3716.0,1.0
301882994,False,0.0,3.0,0.0,7718.0,1.0
262859291,False,0.0,26.0,12.0,1659.0,1.0
426010030,False,1.0,90.0,77.0,226.0,1.0
57337917,False,0.0,649.0,454.0,695.0,1.0
57203674,False,0.0,1865.0,2006.0,143.0,1.0
158133563,False,0.0,107.0,0.0,15152.0,1.0
56446024,False,0.0,163.0,11.0,437.0,1.0
384565725,False,13.0,162.0,99.0,600.0,1.0
16104602,False,3394.0,129450.0,1742.0,34057.0,1.0
559321471,False,4.0,329.0,212.0,231.0,1.0
300481454,False,7.0,572.0,686.0,693.0,1.0
425020709,False,52.0,45.0,62.0,187.0,1.0
424957788,False,32.0,226.0,329.0,675.0,1.0
264284717,False,0.0,481.0,1798.0,5364.0,1.0
385143499,False,8.0,219.0,340.0,124.0,1.0
500765442,False,0.0,7.0,11.0,145.0,1.0
500963819,False,3.0,53.0,21.0,190.0,1.0
50103649,True,420.0,20521.0,1379.0,6910.0,1.0
16161860,False,278.0,10049.0,9976.0,2607.0,1.0
161704479,False,2.0,143.0,298.0,226.0,1.0
26455347,False,492.0,1196.0,1111.0,2021.0,1.0
299961380,False,0.0,85.0,317.0,428.0,1.0
55871520,False,139.0,278.0,107.0,2162.0,1.0
385055168,False,0.0,651.0,1299.0,753.0,1.0
159932995,False,2.0,317.0,443.0,953.0,1.0
160935065,False,3.0,179.0,246.0,456.0,1.0
16079569,False,0.0,1466.0,1200.0,387.0,1.0
56399047,False,0.0,81.0,89.0,4652.0,1.0
204414550,False,0.0,80.0,155.0,130.0,1.0
500084396,False,20.0,27.0,48.0,357.0,1.0
56355985,False,0.0,533.0,992.0,197.0,1.0
204340379,False,15.0,225.0,1084.0,185.0,1.0
204312576,False,0.0,49.0,12.0,5782.0,1.0
16030857,False,2.0,2461.0,3241.0,1254.0,1.0
204270523,False,10.0,311.0,550.0,1617.0,1.0
56039042,False,3.0,147.0,59.0,1010.0,1.0
384888590,False,84.0,307.0,459.0,356.0,1.0
559657019,False,0.0,16.0,63.0,113.0,1.0
425154116,False,4.0,135.0,186.0,586.0,1.0
160715607,False,0.0,26.0,20.0,277.0,1.0
385036364,False,1.0,122.0,97.0,642.0,1.0
559425470,False,0.0,4.0,4.0,1908.0,1.0
160933589,False,0.0,29.0,0.0,203.0,1.0
147602490,False,34.0,995.0,1944.0,147.0,1.0
302194778,False,11.0,618.0,1278.0,592.0,1.0
206059930,False,0.0,29.0,55.0,103.0,1.0
428170258,False,0.0,27.0,78.0,294.0,1.0
20794625,False,16.0,1440.0,911.0,2965.0,1.0
30458291,False,5.0,271.0,306.0,204.0,1.0
59898139,False,346.0,1597.0,66.0,434.0,1.0
20778253,False,254.0,2562.0,527.0,2170.0,1.0
497319348,False,0.0,387.0,1950.0,110.0,1.0
381439794,False,2.0,2559.0,333.0,4618.0,1.0
59728070,False,0.0,9.0,240.0,1702.0,1.0
156308993,False,0.0,20.0,24.0,457.0,1.0
427908959,False,1.0,11.0,29.0,118.0,1.0
30412265,False,0.0,2261.0,169.0,510.0,1.0
261917033,False,9.0,229.0,147.0,1150.0,1.0
20737168,False,13.0,124.0,137.0,1326.0,1.0
156478721,False,0.0,164.0,0.0,2411.0,1.0
303970933,False,1.0,19.0,26.0,421.0,1.0
60263797,False,0.0,76.0,58.0,1040.0,1.0
156533782,False,3.0,336.0,395.0,366.0,1.0
208066261,False,139.0,5343.0,594.0,706.0,1.0
381049930,False,5.0,626.0,202.0,884.0,1.0
261106796,False,0.0,54.0,139.0,329.0,1.0
15447049,False,2.0,273.0,468.0,276.0,1.0
305468443,False,0.0,1625.0,1495.0,716.0,1.0
15453666,False,0.0,301.0,8.0,671.0,1.0
261170721,False,119.0,205.0,102.0,2649.0,1.0
154627192,False,0.0,125.0,38.0,26349.0,1.0
20852569,False,661.0,37753.0,40918.0,1394.0,1.0
208452113,False,4.0,864.0,434.0,1303.0,1.0
60934097,False,2.0,47.0,50.0,212.0,1.0
380804427,False,320.0,657.0,1.0,585.0,1.0
60808843,False,520.0,5674.0,2499.0,2958.0,1.0
20831999,False,0.0,649.0,322.0,141.0,1.0
380900341,False,137.0,2189.0,2026.0,1472.0,1.0
380968815,False,2.0,119.0,305.0,155.0,1.0
305017027,False,1.0,19.0,36.0,118.0,1.0
38116400,False,50.0,12850.0,305.0,5372.0,1.0
158057053,False,7.0,275.0,507.0,176.0,1.0
207298439,False,83.0,1200.0,1710.0,859.0,1.0
207286017,False,18.0,407.0,471.0,659.0,1.0
498129660,False,80.0,295.0,66.0,1024.0,1.0
206406422,False,0.0,7.0,0.0,17340.0,1.0
382509407,False,0.0,39.0,9.0,17233.0,1.0
58203058,False,0.0,604.0,496.0,165.0,1.0
20629728,False,15.0,364.0,557.0,1277.0,1.0
382787145,False,834.0,501.0,842.0,2811.0,1.0
58130817,False,0.0,17.0,24.0,1187.0,1.0
302484756,False,25.0,100.0,15.0,1024.0,1.0
206223732,False,1.0,556.0,430.0,615.0,1.0
