,verified,favourites_count,followers_count,friends_count,statuses_count,type
22603580,0,12327.0,7856.0,2995.0,26501.0,2.0
226049547,0,28.0,776.0,1194.0,3009.0,2.0
226052726,0,5.0,76.0,418.0,186.0,2.0
22606082,0,20.0,56.0,237.0,108.0,2.0
226103238,0,0.0,9.0,30.0,176.0,2.0
226125240,0,301.0,647.0,1980.0,2099.0,2.0
22618238,0,47.0,114.0,616.0,354.0,2.0
226195893,0,145.0,371.0,379.0,10865.0,2.0
226206587,0,49.0,54.0,69.0,1508.0,2.0
226257145,0,55.0,62.0,116.0,602.0,2.0
22626195,0,616.0,2558.0,2272.0,3517.0,2.0
226286077,0,3618.0,1030.0,220.0,3188.0,2.0
22631073,0,3.0,3940.0,4852.0,268.0,2.0
226312627,0,4.0,67.0,14.0,147.0,2.0
226320782,0,108.0,216.0,316.0,1602.0,2.0
226345323,0,32.0,41.0,91.0,120.0,2.0
226368315,0,207.0,118.0,88.0,635.0,2.0
22640415,0,319.0,183.0,47.0,501.0,2.0
226498558,0,25.0,71.0,172.0,722.0,2.0
226511031,0,9.0,22.0,70.0,118.0,2.0
226526653,0,1111.0,79.0,495.0,802.0,2.0
226572276,0,1803.0,358.0,272.0,2622.0,2.0
226592206,0,116.0,682.0,618.0,3018.0,2.0
226643901,0,2882.0,592.0,237.0,11569.0,2.0
226683681,0,274.0,571.0,214.0,3879.0,2.0
226706552,0,689.0,31.0,145.0,1114.0,2.0
22676636,0,2971.0,487.0,1116.0,3724.0,2.0
22677417,0,76.0,121.0,250.0,1058.0,2.0
226783776,0,72.0,70.0,173.0,471.0,2.0
226784189,0,109.0,327.0,230.0,436.0,2.0
226786204,0,148.0,376.0,329.0,10114.0,2.0
226810342,0,1.0,214.0,230.0,2176.0,2.0
22685502,0,0.0,10.0,15.0,251.0,2.0
226876385,0,7.0,47.0,93.0,160.0,2.0
226913088,0,3.0,18.0,134.0,137.0,2.0
226922546,0,74.0,78.0,113.0,1959.0,2.0
226957664,0,2.0,294.0,297.0,14004.0,2.0
226992183,0,69.0,50.0,88.0,3248.0,2.0
227002185,0,48.0,123.0,331.0,8404.0,2.0
227064026,0,858.0,2516.0,2761.0,9127.0,2.0
22709722,0,0.0,30.0,31.0,495.0,2.0
227142638,0,0.0,97.0,103.0,211.0,2.0
22715724,0,1529.0,219.0,709.0,1942.0,2.0
227163847,0,1059.0,184.0,139.0,12416.0,2.0
227190283,0,3.0,85.0,108.0,165.0,2.0
227212665,0,133.0,172.0,456.0,2697.0,2.0
22721683,0,26.0,138.0,389.0,1620.0,2.0
227219301,0,17.0,177.0,390.0,446.0,2.0
227245337,0,7.0,81.0,85.0,172.0,2.0
227350974,0,438.0,104.0,79.0,13494.0,2.0
227369394,0,2.0,434.0,603.0,7155.0,2.0
227379675,0,126.0,105.0,118.0,170.0,2.0
227384940,0,3280.0,447.0,1386.0,5103.0,2.0
22741627,0,19.0,314.0,126.0,374.0,2.0
227428729,0,3.0,33.0,145.0,175.0,2.0
22742982,0,1.0,241.0,295.0,1973.0,2.0
227439523,0,2321.0,36.0,107.0,802.0,2.0
227476283,0,3.0,156.0,111.0,1599.0,2.0
22750440,0,75.0,46.0,174.0,1920.0,2.0
227549612,0,2516.0,1005.0,115.0,401.0,2.0
227584590,0,917.0,107.0,102.0,5993.0,2.0
227595673,0,80.0,17.0,39.0,307.0,2.0
227632565,0,206.0,117.0,232.0,641.0,2.0
22776635,0,13.0,66.0,423.0,689.0,2.0
227773299,0,3025.0,176.0,370.0,3492.0,2.0
227812297,0,3738.0,400.0,399.0,15866.0,2.0
227854609,0,1.0,12.0,14.0,171.0,2.0
227879947,0,341.0,194.0,210.0,8463.0,2.0
227910022,0,12.0,1162.0,531.0,2634.0,2.0
227944356,0,32.0,240.0,174.0,1792.0,2.0
227970586,0,114.0,210.0,420.0,5721.0,2.0
227994320,0,1.0,20.0,22.0,3098.0,2.0
228005739,0,14.0,8.0,40.0,347.0,2.0
228015567,0,11.0,69.0,68.0,627.0,2.0
228018386,0,14.0,106.0,836.0,308.0,2.0
228054209,0,6.0,211.0,171.0,6988.0,2.0
228069898,0,187.0,210.0,523.0,7165.0,2.0
228078624,0,7.0,151.0,463.0,1303.0,2.0
228096871,0,21.0,222.0,189.0,3740.0,2.0
228108008,0,0.0,36.0,34.0,2697.0,2.0
22813537,0,25.0,26940.0,29795.0,9578.0,2.0
228181614,0,91.0,151.0,261.0,1935.0,2.0
228186879,0,502.0,4456.0,76.0,21231.0,2.0
228209841,0,891.0,268.0,167.0,10354.0,2.0
228214383,0,1041.0,26.0,60.0,1884.0,2.0
228233916,0,7097.0,603.0,839.0,3600.0,2.0
22824676,0,568.0,725.0,611.0,2125.0,2.0
228267718,0,331.0,383.0,437.0,1730.0,2.0
228279095,0,213.0,333.0,325.0,33931.0,2.0
228300675,0,398.0,1504.0,1009.0,1261.0,2.0
228310843,0,0.0,0.0,11.0,204.0,2.0
22832072,0,1886.0,373.0,636.0,10597.0,2.0
228325624,0,0.0,5.0,2.0,216.0,2.0
22835292,0,10.0,243.0,427.0,1889.0,2.0
228358312,0,5777.0,751.0,411.0,18571.0,2.0
228358502,0,106.0,426.0,228.0,1100.0,2.0
22841698,0,22.0,340.0,411.0,23620.0,2.0
228429093,0,7.0,23.0,182.0,254.0,2.0
228543483,0,4032.0,162.0,210.0,2267.0,2.0
22856612,0,2.0,36.0,18.0,142.0,2.0
228570121,0,384.0,983.0,1219.0,17009.0,2.0
22857014,0,5.0,522.0,720.0,347.0,2.0
228627444,0,10.0,19.0,52.0,289.0,2.0
22868501,0,0.0,63.0,108.0,184.0,2.0
22869491,0,97.0,27.0,137.0,495.0,2.0
228757487,0,14.0,84.0,157.0,356.0,2.0
228771922,0,0.0,95.0,68.0,4112.0,2.0
228792687,0,867.0,1788.0,1650.0,14893.0,2.0
22884899,0,1.0,150.0,99.0,1106.0,2.0
228861598,0,28.0,196.0,215.0,985.0,2.0
22888607,0,2709.0,42352.0,997.0,8681.0,2.0
228895844,0,244.0,1792.0,1256.0,50163.0,2.0
228984649,0,7.0,28.0,33.0,132.0,2.0
228996486,0,0.0,13.0,26.0,113.0,2.0
229039130,0,442.0,128.0,514.0,857.0,2.0
229042108,0,1.0,35.0,23.0,178.0,2.0
229059267,0,6.0,156.0,382.0,132.0,2.0
229059672,0,156.0,317.0,806.0,1470.0,2.0
22908227,0,6.0,62.0,63.0,125.0,2.0
229082416,0,6.0,120.0,286.0,16110.0,2.0
229085632,0,19.0,83.0,225.0,135.0,2.0
22909849,0,148.0,288.0,575.0,592.0,2.0
229132273,0,478.0,1214.0,231.0,28210.0,2.0
229136544,0,20126.0,43114.0,2877.0,29636.0,2.0
22913716,0,54.0,52.0,85.0,169.0,2.0
229147211,0,97.0,158.0,297.0,1032.0,2.0
229213129,0,458.0,781.0,1148.0,46913.0,2.0
22923207,0,27.0,55.0,237.0,381.0,2.0
22925445,0,52.0,1503.0,1194.0,8427.0,2.0
22926340,0,18.0,171.0,160.0,1139.0,2.0
22928181,0,342.0,534.0,1144.0,8301.0,2.0
22932695,0,11656.0,330.0,485.0,7540.0,2.0
229338327,0,625.0,122.0,375.0,714.0,2.0
229422178,0,91.0,210.0,358.0,1012.0,2.0
229521244,0,760.0,1661.0,810.0,8918.0,2.0
229526557,0,36.0,47.0,107.0,207.0,2.0
229568423,0,33.0,801.0,461.0,40962.0,2.0
229608835,0,74.0,51.0,107.0,376.0,2.0
229616415,0,9.0,889.0,17.0,2211.0,2.0
229647424,0,21.0,89.0,154.0,1174.0,2.0
22968816,0,347.0,432.0,293.0,1540.0,2.0
229690426,0,243.0,114.0,326.0,927.0,2.0
229704522,0,997.0,856.0,685.0,18178.0,2.0
229706179,0,332.0,500.0,232.0,1024.0,2.0
229716060,0,479.0,201.0,565.0,13561.0,2.0
229787367,0,0.0,32.0,52.0,112.0,2.0
229797465,0,101.0,576.0,461.0,4572.0,2.0
229802368,0,118.0,335.0,353.0,2164.0,2.0
229820157,0,15.0,161.0,209.0,1145.0,2.0
22991391,0,64.0,110.0,115.0,4571.0,2.0
22991391,0,65.0,110.0,115.0,4573.0,2.0
229923675,0,2.0,26.0,318.0,169.0,2.0
229935788,0,109.0,350.0,1294.0,4120.0,2.0
229964497,0,748.0,411.0,129.0,605.0,2.0
230003583,0,0.0,5.0,47.0,177.0,2.0
230011046,0,1114.0,403.0,849.0,15123.0,2.0
230030087,0,450.0,5293.0,170.0,3991.0,2.0
230100881,0,5.0,200.0,244.0,4947.0,2.0
230154411,0,19.0,29.0,14.0,424.0,2.0
23019914,0,9.0,1021.0,930.0,1039.0,2.0
230209885,0,86.0,62.0,178.0,911.0,2.0
230255924,0,172.0,30.0,193.0,2508.0,2.0
23026463,0,929.0,99.0,181.0,5804.0,2.0
23026604,0,5.0,13449.0,15472.0,7548.0,2.0
230296001,0,9.0,88.0,78.0,3713.0,2.0
230342211,0,15.0,38.0,80.0,483.0,2.0
230378382,0,3720.0,1838.0,1464.0,62184.0,2.0
230393818,0,61.0,554.0,866.0,8557.0,2.0
230431345,0,347.0,174.0,215.0,3706.0,2.0
230495469,0,89.0,25.0,43.0,229.0,2.0
230538331,0,95.0,217.0,164.0,4953.0,2.0
230542367,0,305.0,185.0,202.0,2980.0,2.0
230559883,0,108.0,82.0,224.0,1096.0,2.0
230582288,0,397.0,89.0,466.0,1056.0,2.0
230627302,0,1.0,6.0,59.0,111.0,2.0
230633418,0,272.0,178.0,160.0,3626.0,2.0
230637653,0,1248.0,186.0,46.0,407.0,2.0
230653773,0,0.0,14.0,23.0,1615.0,2.0
230684088,0,1795.0,939.0,712.0,11194.0,2.0
230696607,0,401.0,460.0,400.0,1413.0,2.0
230703942,0,2.0,132.0,149.0,4039.0,2.0
230719312,0,0.0,3.0,10.0,637.0,2.0
23076636,0,7.0,43.0,135.0,126.0,2.0
230778212,0,393.0,399.0,368.0,13175.0,2.0
230783356,0,210.0,10079.0,1110.0,6035.0,2.0
230816991,0,7.0,15.0,43.0,287.0,2.0
23084016,0,0.0,264.0,330.0,578.0,2.0
230856677,0,493.0,24.0,128.0,249.0,2.0
23090190,0,75.0,132.0,333.0,915.0,2.0
230918719,0,0.0,82.0,282.0,160.0,2.0
230925341,0,8.0,32.0,123.0,244.0,2.0
230958057,0,12.0,43.0,179.0,218.0,2.0
231004957,0,5.0,25.0,164.0,168.0,2.0
23104289,0,254.0,7610.0,579.0,19418.0,2.0
231050862,0,6.0,286.0,673.0,1010.0,2.0
231058144,0,0.0,200.0,0.0,327.0,2.0
231060789,0,6.0,131.0,459.0,669.0,2.0
231153704,0,211.0,424.0,604.0,676.0,2.0
231180626,0,17.0,84.0,83.0,285.0,2.0
231217045,0,6046.0,256.0,299.0,12850.0,2.0
231220126,0,0.0,5.0,48.0,102.0,2.0
231229646,0,5.0,45.0,64.0,1521.0,2.0
231237892,0,2110.0,30.0,69.0,2647.0,2.0
231295939,0,83.0,86.0,749.0,167.0,2.0
23129666,0,15895.0,5086.0,450.0,58400.0,2.0
23132926,0,102.0,44.0,45.0,1253.0,2.0
231349085,0,2.0,46.0,96.0,121.0,2.0
231352709,0,2.0,39.0,45.0,107.0,2.0
231450796,0,6.0,118.0,231.0,4120.0,2.0
231470344,0,1359.0,164.0,103.0,3171.0,2.0
231486893,0,111.0,52.0,203.0,297.0,2.0
231509210,0,2779.0,363.0,48.0,6425.0,2.0
231510691,0,181.0,91.0,296.0,465.0,2.0
23151519,0,3878.0,403.0,1116.0,8081.0,2.0
231535813,0,304.0,114.0,175.0,3391.0,2.0
231554544,0,83.0,444.0,39.0,781.0,2.0
231561321,0,113.0,404.0,384.0,1269.0,2.0
231561321,0,113.0,404.0,383.0,1272.0,2.0
231597243,0,1333.0,1318.0,1433.0,48653.0,2.0
231627245,0,113.0,507.0,133.0,42153.0,2.0
23163169,0,0.0,28.0,32.0,185.0,2.0
23167850,0,81.0,176.0,296.0,3285.0,2.0
231684259,0,13.0,45.0,126.0,273.0,2.0
231715644,0,3.0,51.0,268.0,132.0,2.0
23172247,0,20.0,118.0,10.0,15274.0,2.0
231752242,0,1488.0,99.0,369.0,2870.0,2.0
231752242,0,1488.0,99.0,369.0,2872.0,2.0
231777297,0,91.0,60.0,82.0,3187.0,2.0
23179456,0,0.0,82.0,368.0,355.0,2.0
231826332,0,1.0,10.0,13.0,189.0,2.0
23183186,0,3.0,150.0,302.0,632.0,2.0
231836595,0,4.0,573.0,242.0,1215.0,2.0
23186903,0,41.0,44.0,56.0,2609.0,2.0
231886544,0,3256.0,551.0,1014.0,4568.0,2.0
231900997,0,0.0,173.0,366.0,104.0,2.0
23190476,0,2.0,154.0,107.0,1095.0,2.0
231922405,0,2.0,18.0,138.0,173.0,2.0
231948806,0,0.0,39.0,134.0,360.0,2.0
231964026,0,308.0,74.0,124.0,2809.0,2.0
231964930,0,69.0,218.0,116.0,7974.0,2.0
231992288,0,2.0,109.0,267.0,2466.0,2.0
231993970,0,0.0,20.0,61.0,346.0,2.0
231995858,0,1.0,34.0,42.0,286.0,2.0
232051255,0,0.0,5.0,9.0,236.0,2.0
232052277,0,228.0,201.0,104.0,4497.0,2.0
232057323,0,526.0,510.0,546.0,12634.0,2.0
232090239,0,301.0,702.0,459.0,96101.0,2.0
23212869,0,1.0,28.0,400.0,214.0,2.0
232170081,0,38.0,291.0,273.0,5589.0,2.0
232230429,0,1.0,96.0,165.0,126.0,2.0
232252291,0,2119.0,4990.0,416.0,8936.0,2.0
232266137,0,30.0,582.0,1448.0,2217.0,2.0
232280456,0,5.0,148.0,448.0,174.0,2.0
232296957,0,55.0,92.0,219.0,1.0,2.0
232302094,0,89.0,725.0,476.0,14975.0,2.0
232320435,0,550.0,626.0,509.0,21436.0,2.0
232322020,0,10.0,25.0,23.0,149.0,2.0
232327879,0,183.0,765.0,1668.0,825.0,2.0
232336441,0,4522.0,144.0,49.0,11426.0,2.0
232359437,0,35700.0,11266.0,81.0,132938.0,2.0
232363416,0,4.0,82.0,69.0,481.0,2.0
232387596,0,186.0,372.0,385.0,13129.0,2.0
232435015,0,283.0,681.0,556.0,9037.0,2.0
232466891,0,44.0,419.0,1145.0,3048.0,2.0
232470810,0,2038.0,1824.0,999.0,18727.0,2.0
232530083,0,12.0,289.0,366.0,1222.0,2.0
232546242,0,2.0,82.0,288.0,605.0,2.0
23254988,0,2.0,12.0,75.0,169.0,2.0
23258851,0,2105.0,1423.0,473.0,6551.0,2.0
232620585,0,43.0,124.0,98.0,1119.0,2.0
232631873,0,2.0,17.0,73.0,127.0,2.0
23263621,0,189.0,394.0,167.0,59997.0,2.0
232643261,0,1399.0,431.0,390.0,6506.0,2.0
232755347,0,370.0,238.0,243.0,15486.0,2.0
232776586,0,5839.0,760.0,973.0,19125.0,2.0
232784703,0,410.0,114.0,212.0,2025.0,2.0
232826531,0,129.0,797.0,1739.0,5912.0,2.0
232840676,0,586.0,79.0,75.0,8028.0,2.0
232875292,0,0.0,146.0,805.0,312.0,2.0
232880597,0,174.0,159.0,182.0,573.0,2.0
232911015,0,8.0,55.0,89.0,637.0,2.0
23291273,0,10072.0,9473.0,3671.0,23301.0,2.0
232932860,0,112.0,52.0,172.0,696.0,2.0
232965436,0,0.0,5.0,55.0,149.0,2.0
232968725,0,447.0,123.0,251.0,1357.0,2.0
232981032,0,2673.0,1629.0,833.0,30211.0,2.0
232999687,0,4.0,179.0,170.0,3549.0,2.0
233066900,0,43.0,192.0,414.0,949.0,2.0
233086479,0,95.0,133.0,301.0,799.0,2.0
233090965,0,12.0,39.0,47.0,32.0,2.0
23309685,0,152.0,174.0,116.0,551.0,2.0
23314412,0,683.0,88.0,137.0,567.0,2.0
233161320,0,5687.0,454.0,432.0,486.0,2.0
233214600,0,557.0,64.0,197.0,919.0,2.0
233239612,0,3214.0,247.0,250.0,8822.0,2.0
23325876,0,9.0,90.0,110.0,998.0,2.0
233307513,0,394.0,71.0,94.0,3609.0,2.0
233362518,0,1.0,11.0,29.0,103.0,2.0
233364417,0,112.0,925.0,580.0,13832.0,2.0
233366922,0,21.0,24.0,49.0,2244.0,2.0
233369018,0,154.0,317.0,177.0,4833.0,2.0
233378402,0,166.0,388.0,334.0,17896.0,2.0
23342802,0,3586.0,267.0,661.0,18907.0,2.0
23342997,0,2678.0,1787.0,1054.0,28475.0,2.0
233456833,0,77.0,310.0,284.0,5910.0,2.0
233535733,0,188.0,199.0,151.0,7558.0,2.0
233568186,0,135.0,206.0,151.0,8204.0,2.0
233604207,0,542.0,246.0,361.0,4819.0,2.0
233687295,0,9333.0,374.0,288.0,9814.0,2.0
233695598,0,3.0,23.0,99.0,450.0,2.0
233761921,0,2100.0,186.0,305.0,2975.0,2.0
233780109,0,1.0,13.0,27.0,602.0,2.0
233820776,0,12.0,88.0,73.0,252.0,2.0
233823133,0,519.0,85.0,436.0,269.0,2.0
233853649,0,8.0,303.0,301.0,6089.0,2.0
233859953,0,30.0,33.0,26.0,429.0,2.0
233942319,0,35.0,377.0,621.0,2756.0,2.0
233963084,0,65.0,70.0,169.0,1406.0,2.0
233978364,0,10.0,531.0,436.0,21437.0,2.0
233979279,0,605.0,767.0,871.0,8594.0,2.0
23397975,0,129.0,138.0,203.0,1385.0,2.0
234000780,0,79.0,229.0,224.0,493.0,2.0
234000780,0,79.0,231.0,225.0,493.0,2.0
234022333,0,37.0,60.0,318.0,2361.0,2.0
234056332,0,161.0,299.0,1293.0,2097.0,2.0
234072478,0,249.0,218.0,1186.0,2294.0,2.0
234082936,0,59.0,98.0,131.0,290.0,2.0
23408837,0,101.0,152.0,286.0,1191.0,2.0
234094844,0,1384.0,2761.0,2463.0,83814.0,2.0
234116477,0,662.0,482.0,425.0,1693.0,2.0
234128284,0,11.0,1020.0,896.0,45429.0,2.0
234137118,0,69.0,231.0,1041.0,673.0,2.0
234137892,0,5.0,34.0,52.0,790.0,2.0
234143708,0,12.0,310.0,708.0,415.0,2.0
234154335,0,3078.0,370.0,232.0,26117.0,2.0
234261510,0,16.0,363.0,1519.0,1191.0,2.0
23427345,0,29.0,63.0,129.0,257.0,2.0
234276059,0,10.0,100.0,169.0,795.0,2.0
234293245,0,0.0,50.0,22.0,1582.0,2.0
23439070,0,4.0,82.0,316.0,720.0,2.0
234399959,0,0.0,21.0,342.0,135.0,2.0
234470530,0,2.0,42.0,39.0,685.0,2.0
234486814,0,16.0,367.0,364.0,20476.0,2.0
23451183,0,6750.0,88095.0,74692.0,5074.0,2.0
23451848,0,4.0,75.0,83.0,207.0,2.0
234529271,0,26.0,122.0,261.0,1995.0,2.0
234529271,0,27.0,123.0,261.0,1995.0,2.0
234570805,0,22.0,165.0,258.0,2778.0,2.0
23464695,0,28.0,1059596.0,570.0,9291.0,2.0
234690908,0,2.0,66.0,273.0,260.0,2.0
23474993,0,126.0,133.0,315.0,7585.0,2.0
234751108,0,52.0,1034.0,796.0,14771.0,2.0
234787231,0,0.0,28.0,43.0,135.0,2.0
234804852,0,6.0,25.0,139.0,248.0,2.0
234850609,0,17412.0,579.0,425.0,8085.0,2.0
234850849,0,10.0,138.0,197.0,4482.0,2.0
234856717,0,20.0,1564.0,1736.0,14622.0,2.0
234857778,0,16.0,202.0,248.0,1124.0,2.0
234915187,0,49.0,92.0,203.0,2071.0,2.0
234923558,0,121.0,28.0,164.0,214.0,2.0
234990762,0,128.0,45.0,344.0,3224.0,2.0
235066140,0,37.0,128.0,232.0,248.0,2.0
235078489,0,18.0,1015.0,1762.0,7229.0,2.0
235138720,0,108.0,95.0,189.0,8132.0,2.0
235152536,0,7.0,33.0,93.0,109.0,2.0
235155539,0,39.0,40.0,183.0,593.0,2.0
235162606,0,2.0,25.0,31.0,284.0,2.0
235201336,0,91.0,40.0,224.0,568.0,2.0
235216289,0,1066.0,355.0,297.0,10321.0,2.0
235263518,0,1103.0,864.0,798.0,7033.0,2.0
235274474,0,1179.0,239.0,695.0,4201.0,2.0
23527807,0,196.0,334.0,370.0,6010.0,2.0
23529546,0,1.0,1119.0,950.0,1573.0,2.0
23531243,0,7.0,375.0,441.0,2071.0,2.0
235322740,0,211.0,182.0,202.0,1335.0,2.0
235324651,0,1583.0,2229.0,945.0,5535.0,2.0
23534357,0,147.0,150.0,732.0,235.0,2.0
23536976,0,4330.0,1247.0,1136.0,8029.0,2.0
235371204,0,47.0,6482.0,1209.0,1970.0,2.0
235411212,0,1913.0,311.0,279.0,3031.0,2.0
235421266,0,44.0,188.0,423.0,4694.0,2.0
235439129,0,125.0,950.0,1063.0,5799.0,2.0
23550421,0,50.0,184.0,241.0,374.0,2.0
235513202,0,225.0,116.0,1540.0,4444.0,2.0
23552214,0,230.0,64372.0,203.0,8842.0,2.0
23557049,0,13.0,61.0,315.0,830.0,2.0
235643762,0,20.0,87.0,175.0,171.0,2.0
235654148,0,611.0,298.0,660.0,1681.0,2.0
235666914,0,239.0,358.0,312.0,2344.0,2.0
235681660,0,20.0,148.0,53.0,452.0,2.0
235683790,0,493.0,168.0,108.0,3247.0,2.0
23574444,0,639.0,503.0,316.0,34174.0,2.0
235767269,0,1284.0,1896.0,1538.0,57226.0,2.0
235768132,0,137.0,570.0,839.0,13434.0,2.0
235777371,0,660.0,73.0,130.0,2089.0,2.0
235778969,0,15.0,127.0,507.0,1190.0,2.0
235811180,0,117.0,131.0,112.0,4786.0,2.0
235819134,0,63.0,257.0,482.0,1151.0,2.0
235837562,0,8.0,170.0,148.0,1371.0,2.0
235889510,0,0.0,13.0,11.0,860.0,2.0
235890301,0,1671.0,536.0,565.0,4310.0,2.0
235891914,0,39.0,1276.0,1310.0,1250.0,2.0
235917318,0,1640.0,470.0,281.0,5030.0,2.0
23602428,0,81.0,235.0,225.0,862.0,2.0
236045095,0,168.0,269.0,424.0,231.0,2.0
236059008,0,0.0,93.0,131.0,1726.0,2.0
236127324,0,284.0,84.0,183.0,639.0,2.0
23612930,0,757.0,401.0,721.0,11552.0,2.0
236134694,0,54.0,233.0,287.0,21794.0,2.0
236136889,0,15.0,11.0,121.0,452.0,2.0
236138018,0,76.0,220.0,741.0,1427.0,2.0
236187230,0,1.0,481.0,455.0,394.0,2.0
23620811,0,13.0,469.0,1789.0,3509.0,2.0
23621774,0,9.0,640.0,942.0,510.0,2.0
236222379,0,587.0,418.0,420.0,3204.0,2.0
23623160,0,0.0,31.0,30.0,160.0,2.0
236233205,0,296.0,774.0,273.0,8701.0,2.0
236242401,0,242.0,181.0,202.0,788.0,2.0
236243200,0,136.0,87.0,137.0,1178.0,2.0
236252383,0,265.0,731.0,316.0,17074.0,2.0
236265553,0,7.0,26.0,236.0,119.0,2.0
23627104,0,69.0,63.0,67.0,1971.0,2.0
236288611,0,245.0,51.0,123.0,4331.0,2.0
236321109,0,7.0,30.0,77.0,2627.0,2.0
236343423,0,120.0,113.0,150.0,1122.0,2.0
236347377,0,470.0,90.0,132.0,2801.0,2.0
236374119,0,57.0,169.0,274.0,632.0,2.0
236415056,0,16.0,126.0,131.0,1183.0,2.0
236436434,0,1.0,28.0,44.0,149.0,2.0
236441757,0,10.0,51.0,933.0,157.0,2.0
236448289,0,162.0,727.0,442.0,24266.0,2.0
236448828,0,17.0,476.0,414.0,433.0,2.0
23651886,0,105.0,375.0,320.0,15396.0,2.0
236520577,0,90.0,33.0,185.0,626.0,2.0
236540639,0,57.0,20430.0,3600.0,24247.0,2.0
236549629,0,219.0,94.0,43.0,785.0,2.0
236550039,0,2.0,107.0,260.0,240.0,2.0
23657969,0,5.0,1873.0,1219.0,1247.0,2.0
236587761,0,11105.0,354.0,310.0,12627.0,2.0
236588372,0,9394.0,326.0,230.0,10869.0,2.0
236592486,0,141.0,112.0,62.0,1281.0,2.0
236603330,0,2368.0,1314.0,1072.0,47826.0,2.0
236604469,0,98.0,10.0,29.0,1923.0,2.0
236625373,0,294.0,242.0,426.0,7575.0,2.0
236634746,0,8.0,15.0,107.0,215.0,2.0
236653260,0,2440.0,141.0,163.0,2576.0,2.0
236656319,0,0.0,10.0,16.0,109.0,2.0
236657587,0,1493.0,186.0,258.0,2274.0,2.0
23668061,0,32.0,192.0,827.0,571.0,2.0
236702486,0,220.0,232.0,241.0,14639.0,2.0
236730729,0,17.0,225.0,230.0,4807.0,2.0
23674256,0,1398.0,354.0,689.0,1394.0,2.0
236797710,0,1.0,423.0,234.0,187.0,2.0
236819582,0,1.0,56.0,61.0,5004.0,2.0
236845660,0,3.0,26.0,51.0,294.0,2.0
236911913,0,22.0,494.0,1157.0,3639.0,2.0
236952933,0,313.0,1019.0,1008.0,6356.0,2.0
236954539,0,1717.0,88.0,185.0,900.0,2.0
236954717,0,430.0,526.0,607.0,8653.0,2.0
236959565,0,19.0,364.0,614.0,2577.0,2.0
236966940,0,4.0,72.0,388.0,367.0,2.0
236984622,0,182.0,132.0,255.0,1904.0,2.0
23700607,0,161.0,1171.0,1924.0,6209.0,2.0
237030786,0,24.0,191.0,178.0,5752.0,2.0
23704244,0,58.0,117.0,282.0,667.0,2.0
237056625,0,1320.0,579.0,1267.0,23353.0,2.0
237064541,0,38.0,404.0,1940.0,281.0,2.0
237068589,0,1.0,203.0,245.0,1864.0,2.0
237074643,0,0.0,10.0,7.0,220.0,2.0
237096992,0,630.0,322.0,348.0,5772.0,2.0
237113324,0,62.0,180.0,167.0,7259.0,2.0
237115813,0,1.0,13.0,35.0,186.0,2.0
237134541,0,51.0,219.0,287.0,1078.0,2.0
237171080,0,9548.0,629.0,320.0,12075.0,2.0
237197288,0,0.0,4.0,3.0,159.0,2.0
237206772,0,1449.0,594.0,484.0,31558.0,2.0
237214928,0,115.0,730.0,858.0,961.0,2.0
237327664,0,356.0,224.0,371.0,2294.0,2.0
237372819,0,218.0,64.0,165.0,1162.0,2.0
237381520,0,54.0,201.0,418.0,1434.0,2.0
237395114,0,280.0,215.0,242.0,988.0,2.0
237396998,0,529.0,22107.0,5527.0,16908.0,2.0
23742159,0,117.0,724.0,1146.0,474.0,2.0
237424935,0,7.0,45.0,79.0,401.0,2.0
237427132,0,17.0,122.0,202.0,244.0,2.0
237454321,0,90.0,141.0,632.0,4872.0,2.0
237461867,0,2993.0,282.0,220.0,13228.0,2.0
237483983,0,275.0,223.0,304.0,3027.0,2.0
237506455,0,29.0,40.0,234.0,1862.0,2.0
237524279,0,4.0,4.0,3.0,307.0,2.0
23752752,0,757.0,322.0,366.0,13019.0,2.0
23754003,0,10.0,16957.0,456.0,21009.0,2.0
23754674,0,640.0,639.0,1414.0,2289.0,2.0
237591417,0,187.0,5295.0,5275.0,7856.0,2.0
237592634,0,1011.0,1301.0,1866.0,12108.0,2.0
23763708,0,22.0,636.0,312.0,22810.0,2.0
237644505,0,4070.0,1694.0,662.0,56334.0,2.0
237646645,0,892.0,221.0,416.0,3310.0,2.0
237676578,0,27.0,82.0,105.0,277.0,2.0
23770358,0,3.0,192.0,450.0,133.0,2.0
23772203,0,332.0,2824.0,1067.0,7160.0,2.0
237734522,0,56.0,117.0,230.0,567.0,2.0
237783361,0,19.0,144.0,437.0,1470.0,2.0
237812456,0,0.0,399.0,301.0,417.0,2.0
237824613,0,253.0,128.0,101.0,2297.0,2.0
237827815,0,59.0,135.0,236.0,950.0,2.0
237860567,0,9.0,298.0,557.0,1993.0,2.0
237870774,0,64.0,74.0,286.0,290.0,2.0
237887407,0,1.0,36.0,68.0,152.0,2.0
237894790,0,228.0,1657.0,440.0,12116.0,2.0
237900874,0,90.0,521.0,475.0,19155.0,2.0
237917212,0,3.0,66.0,87.0,659.0,2.0
237941344,0,1.0,138.0,305.0,2850.0,2.0
237941472,0,78.0,36.0,52.0,742.0,2.0
23794582,0,0.0,319.0,37.0,293.0,2.0
237948305,0,1092.0,184.0,407.0,1915.0,2.0
237967914,0,1107.0,702.0,442.0,19041.0,2.0
